id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/233213,Buzzinsocialmedia_Twitter,PseudoLabel,12h8c,9,regression,-117.217,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:42:53,2885.1,2838.3,9.1,12.0,1110689543,,38.2391,4.0,0.958351,117.217,,,,
openml.org/t/359960,car,PseudoLabel,12h8c,0,multiclass,-0.0346522,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:21:41,56.7,54.5,0.3,12.0,1110689534,,,3.0,,,0.99422,,0.99359,0.0346522
openml.org/t/359960,car,PseudoLabel,12h8c,1,multiclass,-0.0235943,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:21:52,53.0,50.6,0.4,12.0,1110689535,,,3.0,,,0.99422,,0.997934,0.0235943
openml.org/t/359960,car,PseudoLabel,12h8c,2,multiclass,-0.0221788,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:22:45,70.9,68.5,0.4,12.0,1110689536,,,3.0,,,0.99422,,0.997934,0.0221788
openml.org/t/359960,car,PseudoLabel,12h8c,3,multiclass,-0.0488064,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:22:23,73.3,70.8,0.5,12.0,1110689537,,,2.0,,,0.976879,,0.983047,0.0488064
openml.org/t/359960,car,PseudoLabel,12h8c,4,multiclass,-0.0420388,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:22:06,54.7,52.1,0.7,12.0,1110689538,,,2.0,,,0.976879,,0.890791,0.0420388
openml.org/t/359960,car,PseudoLabel,12h8c,5,multiclass,-0.0310192,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:22:34,69.9,68.0,0.0,12.0,1110689539,,,2.0,,,0.988439,,0.957707,0.0310192
openml.org/t/359960,car,PseudoLabel,12h8c,6,multiclass,-0.0493992,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:22:27,57.7,55.4,0.4,12.0,1110689540,,,3.0,,,0.982659,,0.955641,0.0493992
openml.org/t/359960,car,PseudoLabel,12h8c,7,multiclass,-0.0290061,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:22:35,61.1,59.0,0.3,12.0,1110689541,,,3.0,,,0.99422,,0.993421,0.0290061
openml.org/t/359960,car,PseudoLabel,12h8c,8,multiclass,-0.0128883,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:02,76.5,74.4,0.1,12.0,1110689542,,,2.0,,,0.994186,,0.997934,0.0128883
openml.org/t/359960,car,PseudoLabel,12h8c,9,multiclass,-0.0344604,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:09,89.8,87.7,0.0,12.0,1110689543,,,2.0,,,0.982558,,0.921992,0.0344604
openml.org/t/359973,christine,PseudoLabel,12h8c,0,binary,0.836454,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:17,197.4,181.7,1.1,14.0,1110689534,,,5.0,,,0.739852,0.836454,0.739852,0.505163
openml.org/t/359973,christine,PseudoLabel,12h8c,1,binary,0.823573,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:26,199.8,183.8,1.4,14.0,1110689535,,,8.0,,,0.730627,0.823573,0.730627,0.515591
openml.org/t/359973,christine,PseudoLabel,12h8c,2,binary,0.826337,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:23,196.5,180.1,1.8,14.0,1110689536,,,8.0,,,0.743542,0.826337,0.743542,0.517841
openml.org/t/359973,christine,PseudoLabel,12h8c,3,binary,0.814627,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:26,199.8,183.3,1.8,14.0,1110689537,,,6.0,,,0.756458,0.814627,0.756458,0.530704
openml.org/t/359973,christine,PseudoLabel,12h8c,4,binary,0.79796,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:58,218.1,201.2,1.9,14.0,1110689538,,,6.0,,,0.721402,0.79796,0.721402,0.545605
openml.org/t/359973,christine,PseudoLabel,12h8c,5,binary,0.82375,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:00,227.7,211.0,2.0,14.0,1110689539,,,9.0,,,0.758303,0.82375,0.758303,0.518621
openml.org/t/359973,christine,PseudoLabel,12h8c,6,binary,0.813742,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:53,194.7,178.7,1.0,14.0,1110689540,,,4.0,,,0.747232,0.813742,0.747232,0.530866
openml.org/t/359973,christine,PseudoLabel,12h8c,7,binary,0.811427,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:33,188.0,171.6,2.0,14.0,1110689541,,,8.0,,,0.726937,0.811427,0.726937,0.526987
openml.org/t/359973,christine,PseudoLabel,12h8c,8,binary,0.82911,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:25,217.6,202.2,0.5,14.0,1110689542,,,5.0,,,0.752311,0.82911,0.752276,0.513807
openml.org/t/359973,christine,PseudoLabel,12h8c,9,binary,0.787126,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:21,216.6,201.1,1.3,14.0,1110689543,,,7.0,,,0.698706,0.787126,0.698784,0.558499
openml.org/t/359968,churn,PseudoLabel,12h8c,0,binary,0.87907,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:16,25.6,23.4,0.2,14.0,1110689534,,,6.0,,,0.942,0.87907,0.834718,0.200723
openml.org/t/359968,churn,PseudoLabel,12h8c,1,binary,0.91691,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:21,25.1,23.0,0.2,14.0,1110689535,,,6.0,,,0.956,0.91691,0.854817,0.172164
openml.org/t/359968,churn,PseudoLabel,12h8c,2,binary,0.955415,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:15,28.2,25.8,0.2,14.0,1110689536,,,5.0,,,0.962,0.955415,0.876246,0.125511
openml.org/t/359968,churn,PseudoLabel,12h8c,3,binary,0.917955,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:31,24.6,22.3,0.3,14.0,1110689537,,,9.0,,,0.944,0.917955,0.808694,0.210144
openml.org/t/359968,churn,PseudoLabel,12h8c,4,binary,0.934042,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:27,31.8,29.5,0.2,14.0,1110689538,,,2.0,,,0.95,0.934042,0.853327,0.227592
openml.org/t/359968,churn,PseudoLabel,12h8c,5,binary,0.938508,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:34,22.7,20.4,0.2,14.0,1110689539,,,4.0,,,0.95,0.938508,0.847451,0.161093
openml.org/t/359968,churn,PseudoLabel,12h8c,6,binary,0.918776,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:37,24.8,22.4,0.3,14.0,1110689540,,,7.0,,,0.942,0.918776,0.807528,0.206222
openml.org/t/359968,churn,PseudoLabel,12h8c,7,binary,0.918185,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:37,21.8,19.8,0.1,14.0,1110689541,,,3.0,,,0.96,0.918185,0.870908,0.152735
openml.org/t/359968,churn,PseudoLabel,12h8c,8,binary,0.925736,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:39,23.7,21.5,0.2,14.0,1110689542,,,5.0,,,0.954,0.925736,0.849782,0.15664
openml.org/t/359968,churn,PseudoLabel,12h8c,9,binary,0.902525,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:49,22.2,20.2,0.0,14.0,1110689543,,,4.0,,,0.962,0.902525,0.877951,0.166729
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,0,binary,0.69095,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:01,112.7,108.0,1.2,14.0,1110689534,,,9.0,,,0.837297,0.69095,0.536045,0.415531
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,1,binary,0.716082,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:34,123.0,117.7,1.9,14.0,1110689535,,,8.0,,,0.843304,0.716082,0.548544,0.403677
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,2,binary,0.697097,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:43,123.1,117.8,1.7,14.0,1110689536,,,10.0,,,0.838548,0.697097,0.540353,0.414036
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,3,binary,0.707781,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:36,118.8,113.5,1.9,14.0,1110689537,,,10.0,,,0.84005,0.707781,0.536516,0.408507
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,4,binary,0.719562,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:40,116.7,111.6,1.9,14.0,1110689538,,,7.0,,,0.838798,0.719562,0.533986,0.407022
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,5,binary,0.713624,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:54,125.6,119.8,2.4,14.0,1110689539,,,11.0,,,0.839299,0.713624,0.539027,0.405044
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,6,binary,0.700598,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:56:59,126.3,121.8,1.0,14.0,1110689540,,,8.0,,,0.837046,0.700598,0.534118,0.411994
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,7,binary,0.715853,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:57:06,129.7,124.7,1.6,14.0,1110689541,,,7.0,,,0.838548,0.715853,0.537983,0.406943
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,8,binary,0.694569,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:57:08,122.0,116.9,1.6,14.0,1110689542,,,8.0,,,0.839009,0.694569,0.537603,0.413562
openml.org/t/359992,Click_prediction_small,PseudoLabel,12h8c,9,binary,0.680427,auc,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T22:57:12,125.7,121.0,1.1,14.0,1110689543,,,6.0,,,0.838257,0.680427,0.535964,0.418248
openml.org/t/359959,cmc,PseudoLabel,12h8c,0,multiclass,-0.884983,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:48,17.8,15.7,0.1,14.0,1110689534,,,7.0,,,0.567568,,0.540461,0.884983
openml.org/t/359959,cmc,PseudoLabel,12h8c,1,multiclass,-0.904261,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:04,18.1,15.9,0.2,14.0,1110689535,,,8.0,,,0.540541,,0.511049,0.904261
openml.org/t/359959,cmc,PseudoLabel,12h8c,2,multiclass,-0.965779,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:48,18.4,16.2,0.3,14.0,1110689536,,,6.0,,,0.52027,,0.48615,0.965779
openml.org/t/359959,cmc,PseudoLabel,12h8c,3,multiclass,-0.94252,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:11,18.2,16.1,0.2,14.0,1110689537,,,5.0,,,0.52381,,0.488951,0.94252
openml.org/t/359959,cmc,PseudoLabel,12h8c,4,multiclass,-0.892202,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:23:58,17.8,15.7,0.2,14.0,1110689538,,,7.0,,,0.612245,,0.574994,0.892202
openml.org/t/359959,cmc,PseudoLabel,12h8c,5,multiclass,-0.904374,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:10,18.3,16.0,0.2,14.0,1110689539,,,5.0,,,0.537415,,0.504683,0.904374
openml.org/t/359959,cmc,PseudoLabel,12h8c,6,multiclass,-0.929115,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:13,17.8,15.7,0.2,14.0,1110689540,,,5.0,,,0.530612,,0.506352,0.929115
openml.org/t/359959,cmc,PseudoLabel,12h8c,7,multiclass,-0.905517,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:29,19.2,16.8,0.3,14.0,1110689541,,,6.0,,,0.564626,,0.557027,0.905517
openml.org/t/359959,cmc,PseudoLabel,12h8c,8,multiclass,-0.89904,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:16,18.6,16.5,0.3,14.0,1110689542,,,6.0,,,0.564626,,0.531732,0.89904
openml.org/t/359959,cmc,PseudoLabel,12h8c,9,multiclass,-0.82752,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:24:40,18.7,16.4,0.4,14.0,1110689543,,,6.0,,,0.612245,,0.612483,0.82752
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,0,multiclass,-0.140485,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:37,73.6,69.7,0.6,14.0,1110689534,,,4.0,,,0.953704,,0.953704,0.140485
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,1,multiclass,-0.370521,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:17,59.7,55.9,0.6,14.0,1110689535,,,4.0,,,0.888889,,0.888889,0.370521
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,2,multiclass,-0.141615,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:50,79.0,75.1,0.7,14.0,1110689536,,,4.0,,,0.944444,,0.944444,0.141615
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,3,multiclass,-0.261969,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:50,73.7,69.7,0.6,14.0,1110689537,,,4.0,,,0.916667,,0.916667,0.261969
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,4,multiclass,-0.183621,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:44,75.9,72.1,0.7,14.0,1110689538,,,4.0,,,0.953704,,0.953704,0.183621
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,5,multiclass,-0.142288,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:09,60.9,57.3,0.4,14.0,1110689539,,,4.0,,,0.972222,,0.972222,0.142288
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,6,multiclass,-0.271656,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:52,66.5,62.8,0.5,14.0,1110689540,,,4.0,,,0.916667,,0.916667,0.271656
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,7,multiclass,-0.227011,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:55,65.1,61.3,0.6,14.0,1110689541,,,4.0,,,0.935185,,0.935185,0.227011
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,8,multiclass,-0.198017,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:25:54,59.9,56.1,0.7,14.0,1110689542,,,5.0,,,0.953704,,0.953704,0.198017
openml.org/t/359957,cnae-9,PseudoLabel,12h8c,9,multiclass,-0.129144,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:16,58.8,54.9,0.7,14.0,1110689543,,,5.0,,,0.962963,,0.962963,0.129144
openml.org/t/359942,colleges,PseudoLabel,12h8c,0,regression,-0.144035,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:31,71.4,68.4,0.4,12.0,1110689534,,0.101519,6.0,0.600982,0.144035,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,1,regression,-0.146357,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:26,53.6,50.6,0.5,12.0,1110689535,,0.106797,6.0,0.595864,0.146357,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,2,regression,-0.130947,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:11,51.5,48.7,0.3,12.0,1110689536,,0.0945424,5.0,0.652785,0.130947,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,3,regression,-0.138741,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:50,76.2,73.2,0.5,12.0,1110689537,,0.101075,7.0,0.623528,0.138741,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,4,regression,-0.132169,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:55,73.4,70.2,0.5,12.0,1110689538,,0.0944537,8.0,0.632022,0.132169,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,5,regression,-0.138389,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:55,65.9,62.6,0.5,12.0,1110689539,,0.097333,6.0,0.616586,0.138389,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,6,regression,-0.13464,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:43,50.9,47.8,0.6,12.0,1110689540,,0.0937711,8.0,0.6349,0.13464,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,7,regression,-0.134591,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:51,58.0,54.9,0.4,12.0,1110689541,,0.0939807,5.0,0.629893,0.134591,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,8,regression,-0.150444,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:49,52.1,49.1,0.4,12.0,1110689542,,0.105005,7.0,0.561158,0.150444,,,,
openml.org/t/359942,colleges,PseudoLabel,12h8c,9,regression,-0.14478,neg_rmse,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:26:59,51.0,47.9,0.5,12.0,1110689543,,0.104245,8.0,0.599303,0.14478,,,,
openml.org/t/359977,connect-4,PseudoLabel,12h8c,0,multiclass,-0.322875,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:54:38,1711.0,1702.2,3.0,12.0,1110689534,,,5.0,,,0.873446,,0.715622,0.322875
openml.org/t/359977,connect-4,PseudoLabel,12h8c,1,multiclass,-0.323478,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:56:19,1806.5,1797.7,3.0,12.0,1110689535,,,5.0,,,0.869449,,0.71019,0.323478
openml.org/t/359977,connect-4,PseudoLabel,12h8c,2,multiclass,-0.306861,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:00:11,2037.0,2026.9,4.3,12.0,1110689536,,,6.0,,,0.878182,,0.725265,0.306861
openml.org/t/359977,connect-4,PseudoLabel,12h8c,3,multiclass,-0.324964,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:52:02,1547.5,1537.1,4.6,12.0,1110689537,,,6.0,,,0.872558,,0.720883,0.324964
openml.org/t/359977,connect-4,PseudoLabel,12h8c,4,multiclass,-0.321454,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:59:48,2010.6,2002.2,2.6,12.0,1110689538,,,4.0,,,0.871522,,0.726228,0.321454
openml.org/t/359977,connect-4,PseudoLabel,12h8c,5,multiclass,-0.323768,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:57:05,1834.6,1826.3,2.6,12.0,1110689539,,,5.0,,,0.866933,,0.710596,0.323768
openml.org/t/359977,connect-4,PseudoLabel,12h8c,6,multiclass,-0.327577,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:56:01,1770.2,1761.0,3.3,12.0,1110689540,,,5.0,,,0.868413,,0.703822,0.327577
openml.org/t/359977,connect-4,PseudoLabel,12h8c,7,multiclass,-0.320268,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:54:49,1683.2,1675.4,2.2,12.0,1110689541,,,5.0,,,0.870614,,0.713062,0.320268
openml.org/t/359977,connect-4,PseudoLabel,12h8c,8,multiclass,-0.318801,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:59:05,1934.0,1925.2,2.8,12.0,1110689542,,,5.0,,,0.871947,,0.717014,0.318801
openml.org/t/359977,connect-4,PseudoLabel,12h8c,9,multiclass,-0.330958,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:59:21,1953.1,1945.4,2.1,12.0,1110689543,,,5.0,,,0.867358,,0.696002,0.330958
openml.org/t/7593,covertype,PseudoLabel,12h8c,0,multiclass,-0.0696914,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:28:51,7282.4,7179.1,63.6,14.0,1110689534,,,4.0,,,0.97451,,0.947105,0.0696914
openml.org/t/7593,covertype,PseudoLabel,12h8c,1,multiclass,-0.0696937,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:39:26,7909.8,7718.0,151.5,14.0,1110689535,,,4.0,,,0.974562,,0.947315,0.0696937
openml.org/t/7593,covertype,PseudoLabel,12h8c,2,multiclass,-0.0654545,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:31:35,7444.2,7287.0,117.6,14.0,1110689536,,,4.0,,,0.973735,,0.940736,0.0654545
openml.org/t/7593,covertype,PseudoLabel,12h8c,3,multiclass,-0.0653415,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:22:33,6886.9,6744.8,101.8,14.0,1110689537,,,3.0,,,0.974768,,0.950115,0.0653415
openml.org/t/7593,covertype,PseudoLabel,12h8c,4,multiclass,-0.0650849,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:24:51,7021.1,6887.5,93.2,14.0,1110689538,,,4.0,,,0.974148,,0.940003,0.0650849
openml.org/t/7593,covertype,PseudoLabel,12h8c,5,multiclass,-0.0657278,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:26:15,7115.6,6984.8,91.5,14.0,1110689539,,,3.0,,,0.973821,,0.947722,0.0657278
openml.org/t/7593,covertype,PseudoLabel,12h8c,6,multiclass,-0.0656199,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:29:57,7324.2,7198.4,86.9,14.0,1110689540,,,3.0,,,0.973925,,0.95091,0.0656199
openml.org/t/7593,covertype,PseudoLabel,12h8c,7,multiclass,-0.06909,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:45:15,8234.8,8132.3,62.9,14.0,1110689541,,,3.0,,,0.975112,,0.948478,0.06909
